"Timing","Year","Reduction"
"March",2015,95.5505434654205
"March",2015,78.2738019633672
"March",2015,92.9912190239754
"March",2015,90.4455385208867
"March",2015,92.4817586392907
"March",2015,94.8248538008559
"March",2015,92.2869250792872
"March",2015,90.097484419125
"March",2015,66.1014224730776
"March",2015,94.7242183494196
"March",2015,87.6602902648292
"March",2015,89.2296851605028
"March",2015,95.577550205972
"March",2015,94.3279933170956
"March",2015,89.400868113714
"March",2015,89.6963843044684
"March",2015,93.1764835514733
"March",2015,90.4761059164487
"March",2015,91.7695836891774
"March",2015,89.8428614631389
"March",2015,94.4221526691427
"March",2015,94.8034136660581
"March",2015,73.0885809903144
"March",2015,94.4272006188289
"March",2015,94.0047154096543
"March",2015,96.1914338546398
"March",2015,96.0600042783089
"March",2015,95.9023502134604
"March",2015,62.3893846628513
"March",2015,96.325697711721
"March",2015,90.0189445692343
"March",2015,94.5365345366609
"March",2015,75.8518079535541
"March",2015,93.9719288037016
"March",2015,94.1670205451254
"March",2015,95.3459677472654
"March",2015,95.3259053320818
"March",2015,93.7665407990728
"March",2015,71.1560710883439
"March",2015,94.2100452206173
"March",2015,96.1877945285388
"March",2015,95.6464578981992
"March",2015,94.9234421373267
"March",2015,92.231027667278
"March",2015,92.3851504682846
"March",2015,95.2063420600703
"March",2015,81.0763483399276
"March",2015,80.3040317018207
"March",2015,88.884701768583
"March",2015,80.5838523351314
"March",2015,72.1491881443864
"March",2015,80.1664948679876
"March",2015,95.271631038288
"March",2015,94.3234340695868
"March",2015,75.6010281934717
"March",2015,68.037200784568
"March",2015,90.544945309361
"March",2015,96.3092961569774
"March",2015,94.6398092617481
"March",2015,95.5593390164025
"March",2015,96.1643925321354
"March",2015,94.8325619525423
"March",2015,86.8871728307209
"March",2015,84.5767875503254
"March",2015,74.3160695978428
"March",2015,94.4154466634883
"March",2015,82.694846005595
"March",2015,95.3300729628394
"March",2015,90.8681657339253
"March",2015,91.5750558056518
"March",2015,94.9402708791005
"March",2015,94.4429896784683
"March",2015,64.1883790164753
"March",2015,94.6759012068785
"March",2015,92.6857104955525
"March",2015,89.8103640768519
"March",2015,52.0988467309114
"March",2015,85.1389224792348
"March",2015,94.9954071288522
"March",2015,91.6756397262238
"March",2015,89.2341478532688
"March",2015,94.9409317334963
"March",2015,85.5135090483752
"March",2015,96.0602502601883
"March",2015,88.6690091970249
"March",2015,87.9454093176734
"March",2015,91.9446404638349
"March",2015,94.6046770432874
"March",2015,91.5402230922217
"March",2015,96.1713104004028
"March",2015,95.67567085562
"March",2015,96.0492567528142
"March",2015,93.2049260549865
"March",2015,95.1989045927493
"March",2015,96.0385549505192
"March",2015,96.1874978674537
"March",2015,90.814153220621
"March",2015,92.3142025838869
"March",2015,95.3809785921338
"March",2015,95.5894624454299
"March",2015,95.5154611932777
"March",2015,60.3094809052363
"March",2015,95.8631659151956
"March",2015,83.7895498015527
"March",2015,94.515233786473
"March",2015,46.6212540043385
"March",2015,95.229433691891
"March",2015,95.8706514780786
"March",2015,92.3977024639163
"March",2015,85.4956538185511
"March",2015,93.1771983242751
"March",2015,95.4629272909207
"March",2015,96.3946915181081
"March",2015,77.8043287729822
"March",2015,95.6925169545046
"March",2015,95.7185804268209
"March",2015,84.4818717674293
"March",2015,95.6964742955561
"March",2015,71.8624691592213
"March",2015,95.3486269802928
"March",2015,89.5528570437148
"March",2015,95.8899546558307
"March",2015,92.9086453252383
"March",2015,78.0763823308038
"March",2015,88.9667555461921
"March",2015,90.0089224705547
"March",2015,95.1345848203014
"March",2015,94.8938229381274
"March",2015,58.4119958452128
"March",2015,91.1417340629437
"March",2015,89.5061187062304
"March",2015,74.8852475858795
"March",2015,45.7499792458657
"March",2015,94.2928247088809
"March",2015,94.4255785257899
"March",2015,93.7134487904349
"March",2015,95.5439730689476
"March",2015,85.5560941147018
"March",2015,83.3418411803446
"March",2015,94.8334664304059
"March",2015,90.0186623531492
"March",2015,94.8496808808366
"March",2015,94.0376885698094
"March",2015,95.4839624741274
"March",2015,70.9754769651469
"March",2015,95.3971909259348
"March",2015,85.7927409780527
"March",2015,74.0356063258437
"March",2015,93.9599583693431
"March",2015,90.0257806786186
"March",2015,93.0652008176385
"March",2015,84.1017764675648
"March",2015,91.9379056744563
"March",2015,95.1373465609452
"March",2015,93.9641315715907
"March",2015,83.1364017306001
"March",2015,94.3266020175712
"March",2015,87.2178360640942
"March",2015,90.9024408740697
"March",2015,96.3511397699356
"March",2015,84.9083800056374
"March",2015,94.9029246264243
"March",2015,94.9527608476324
"March",2015,95.842623880773
"March",2015,91.3205956182798
"March",2015,91.1426201717234
"March",2015,95.0001262418783
"March",2015,96.1927828377319
"March",2015,95.9079781211304
"March",2015,92.6231702562299
"March",2015,77.6750766374661
"March",2015,95.3273720500499
"March",2015,95.691018521368
"March",2015,92.0013258442109
"March",2015,95.9836573750295
"March",2015,95.4278528441495
"March",2015,83.0414466162757
"March",2015,92.1464983885929
"March",2015,94.9765698783964
"March",2015,71.0537638445731
"March",2015,94.6443719414038
"March",2015,90.2086717228673
"March",2015,95.3648930729926
"March",2015,90.1364755173717
"March",2015,81.8562254741162
"March",2015,87.4628878852885
"March",2015,83.5991896569587
"March",2015,83.144240398568
"March",2015,95.3990077122046
"March",2015,96.3907731391602
"March",2015,91.9961767495453
"March",2015,95.7494754846771
"March",2015,92.7747564088409
"March",2015,79.4169392982415
"March",2015,95.5073434330873
"March",2015,95.8888040208399
"March",2015,93.1544433330272
"March",2015,96.2435938149724
"March",2015,94.400895300842
"March",2015,70.1362344593475
"March",2015,91.850210382392
"March",2015,55.6663850447104
"March",2015,93.4618865012254
"March",2015,81.963742100353
"March",2015,91.9989615680792
"March",2015,96.1742185824494
"March",2015,70.9866428928419
"March",2015,81.579221931556
"March",2015,93.2735395800339
"March",2015,95.8557859486244
"March",2015,95.8652031595376
"March",2015,96.350299257931
"March",2015,90.1440223247621
"March",2015,94.6326368965282
"March",2015,91.1809956254855
"March",2015,82.5415139310263
"March",2015,95.8674926954012
"March",2015,88.9552451490974
"March",2015,95.1312761201091
"March",2015,94.5909500388535
"March",2015,93.4843629087641
"March",2015,94.32676306555
"March",2015,95.3797646660235
"March",2015,93.2841455416554
"March",2015,83.9597069160624
"March",2015,90.3970907560534
"March",2015,96.3624015164554
"March",2015,95.4406446575068
"March",2015,89.783224428311
"March",2015,94.0383133778489
"March",2015,90.1606615790018
"March",2015,96.3069527291008
"March",2015,49.9127676647133
"March",2015,73.0724619959083
"March",2015,94.2971478795505
"March",2015,78.1621844836335
"March",2015,53.9514752793326
"March",2015,96.2678276884836
"March",2015,90.553680351353
"March",2015,86.6350738467194
"March",2015,89.2500991550376
"March",2015,96.2232780754736
"March",2015,72.4502999635567
"March",2015,95.4237708848749
"March",2015,88.0940183506218
"March",2015,95.4195536672945
"March",2015,94.8432294321124
"March",2015,94.9877690858664
"March",2015,92.9024389753167
"March",2015,87.5978693007739
"March",2015,95.5225530981091
"March",2015,95.3727462949751
"March",2015,96.0198025720136
"March",2015,95.1177242282197
"March",2015,93.4419400143255
"March",2015,93.2835145196302
"March",2015,88.779913740593
"March",2015,92.4849977801904
"March",2015,89.4183740370803
"March",2015,91.4542834191389
"March",2015,95.7281792712549
"March",2015,69.9552633152989
"March",2015,95.080238427813
"March",2015,91.4662368202952
"March",2015,82.9520885698415
"March",2015,92.9911275435516
"March",2015,95.8386324724622
"March",2015,92.9101996140766
"March",2015,94.373355172646
"March",2015,96.3970098207324
"March",2015,95.0673155204885
"March",2015,94.5590170803282
"March",2015,94.1069626896284
"March",2015,82.9312997624753
"March",2015,94.5045292688533
"March",2015,93.1472983877411
"March",2015,94.5897634106112
"March",2015,91.1365820904597
"March",2015,95.5740114731601
"March",2015,85.0629041118297
"March",2015,95.5291520415601
"March",2015,95.7484362935583
"March",2015,96.1909664424036
"March",2015,86.2526169682933
"March",2015,96.0483274967372
"March",2015,83.5313603950171
"March",2015,83.7910337448125
"March",2015,87.518702795197
"March",2015,94.2267149101643
"March",2015,96.1565691843909
"March",2015,91.3571164174898
"March",2015,86.7617661809578
"March",2015,81.4540729702275
"March",2015,94.5566826074461
"March",2015,95.886543364596
"March",2015,61.2242492549222
"March",2015,95.8085626814423
"March",2015,94.9012641705747
"March",2015,63.2792706426469
"March",2015,51.0542289448618
"March",2015,93.3691234263008
"March",2015,51.892208426406
"March",2015,94.8934369535896
"March",2015,94.1393152907781
"March",2015,95.8184978470664
"March",2015,89.9747410636951
"March",2015,92.6758076491114
"March",2015,88.6196774853425
"March",2015,94.7636925011425
"March",2015,92.0366698866313
"March",2015,85.5350437551847
"March",2015,68.2107714926894
"March",2015,94.5510762292335
"March",2015,90.9900577689857
"March",2015,95.5564498502552
"March",2015,93.4257346681292
"March",2015,91.9519435913175
"March",2015,95.9122379194545
"March",2015,95.3612590023385
"March",2015,95.8821443779841
"March",2015,92.2737881080541
"March",2015,74.2338992042949
"March",2015,92.8606612201126
"March",2015,92.8279896762781
"March",2015,94.0753496861074
"March",2015,91.9694705134889
"March",2015,83.7553681139294
"March",2015,94.4834349856805
"March",2015,90.6200913726375
"March",2015,90.0427877111627
"March",2015,96.4268742601132
"March",2015,95.6208745874931
"March",2015,92.4459212916855
"March",2015,83.3405942341632
"March",2015,95.3839052530963
"March",2015,91.9248720815347
"March",2015,70.6565137025793
"March",2015,96.1505028287679
"March",2015,94.3707641086389
"March",2015,95.7541620052179
"March",2015,90.2244300162513
"March",2015,88.353559294418
"March",2015,69.1512310731145
"March",2015,94.247400801881
"March",2015,95.7979608699175
"March",2015,91.8243436622408
"March",2015,93.6833927333854
"March",2015,93.3143297859394
"March",2015,94.4521804576184
"March",2015,90.440231058917
"March",2015,87.4469967812718
"March",2015,81.4980253758509
"March",2015,94.5396067567507
"March",2015,95.6440733039408
"March",2015,94.5244030532451
"March",2015,41.6984360163976
"March",2015,85.3246344776891
"March",2015,95.5088577518686
"March",2015,95.1559642248751
"March",2015,95.5119769140044
"March",2015,92.6729198959628
"March",2015,95.2809731473003
"March",2015,89.5852077199105
"March",2015,92.412911911466
"March",2015,60.2301621046632
"March",2015,65.3458005568279
"March",2015,95.7048333606824
"March",2015,94.1756933318081
"March",2015,67.0626118990307
"March",2015,88.007298207317
"March",2015,83.3081206312297
"March",2015,94.5508509839693
"March",2015,96.2117810150224
"March",2015,87.0987727974761
"March",2015,96.3088893319708
"March",2015,96.4325557727717
"March",2015,92.7659732699626
"March",2015,90.6349497097744
"March",2015,89.24139504117
"March",2015,94.7832818284996
"March",2015,76.7067282789747
"March",2015,64.9857830413748
"March",2015,54.1141178450724
"March",2015,83.5916670122691
"March",2015,88.2373155341345
"March",2015,94.5020049579249
"March",2015,95.8488296038926
"March",2015,67.1297094977496
"March",2015,86.0338112298231
"March",2015,94.7084623501619
"March",2015,94.9903950874765
"March",2015,85.9671201274659
"March",2015,81.7668297923775
"March",2015,56.5618221956876
"March",2015,89.9883422340612
"March",2015,88.1216757588122
"March",2015,94.8898595906392
"March",2015,94.1988076563294
"March",2015,95.2572738281044
"March",2015,79.8203102609803
"March",2015,84.6091980370945
"March",2015,81.4697204186574
"March",2015,91.3518252857004
"March",2015,95.3356478274533
"March",2015,71.5280437694643
"March",2015,95.7077095897415
"March",2015,93.3444946710521
"March",2015,94.7971675416382
"March",2015,95.7911926983762
"March",2015,93.4754856399299
"March",2015,96.0454133703158
"March",2015,92.6005577609872
"March",2015,94.5745581789882
"March",2015,82.2067953745367
"March",2015,95.6111317126353
"March",2015,83.1745210054713
"March",2015,95.6652398128364
"March",2015,83.2649518182775
"March",2015,95.6741193608154
"March",2015,58.075348266137
"March",2015,92.4397765121013
"March",2015,93.6741390996678
"March",2015,92.1444132925356
"March",2015,67.7783837905483
"March",2015,92.3459577722823
"March",2015,87.6738508400808
"March",2015,91.8676416879868
"March",2015,96.2467479796836
"March",2015,95.1153924943586
"March",2015,86.9951215794673
"March",2015,95.3728471292778
"March",2015,92.2802507803817
"March",2015,93.0285671622906
"March",2015,95.1456969715989
"March",2015,94.1251382870216
"March",2015,93.0268794104655
"March",2015,92.0328834953649
"March",2015,95.5358523340585
"March",2015,47.4540309393948
"March",2015,95.0769754584671
"March",2015,96.002949341909
"March",2015,95.8495739028494
"March",2015,93.7703440568437
"March",2015,96.3788527614
"March",2015,95.0736597296738
"March",2015,51.9084359954444
"March",2015,94.1715402821445
"March",2015,93.9636180137171
"March",2015,89.0938453248727
"March",2015,93.0462516360371
"March",2015,93.1280202198669
"March",2015,95.7771438048198
"March",2015,90.1465447889225
"March",2015,96.4026604364213
"March",2015,94.3344089974486
"March",2015,88.1297256626377
"March",2015,94.6453514190739
"March",2015,75.6187173328533
"March",2015,92.0541838715638
"March",2015,96.3548705098554
"March",2015,91.5289336798798
"March",2015,93.2502104529834
"March",2015,96.0779196564883
"March",2015,94.1658543833822
"March",2015,95.7824587547336
"March",2015,94.8003556473706
"March",2015,71.4571381302066
"March",2015,69.4049814218689
"March",2015,95.5874523731361
"March",2015,93.2162596071397
"March",2015,96.2444700669509
"March",2015,94.2119317109064
"March",2015,95.1467659720657
"March",2015,60.2479648465013
"March",2015,96.2302978413443
"March",2015,94.4990126018517
"March",2015,94.8717777698564
"March",2015,82.3839346488535
"March",2015,86.7420434070723
"March",2015,95.9726198790301
"March",2015,91.4344785148421
"March",2015,95.625702227922
"March",2015,83.3237131290133
"March",2015,86.8605938433791
"March",2015,82.4698068109821
"March",2015,71.3271292269569
"March",2015,93.4393461668726
"March",2015,77.0025096420093
"March",2015,95.5677612603483
"March",2015,92.4392034888216
"March",2015,94.7794858777801
"March",2015,93.6127396184207
"March",2015,92.4889434145083
"March",2015,87.8714084700555
"March",2015,83.9954289743414
"March",2015,94.4533889849075
"March",2015,79.5508979348554
"March",2015,75.749521266467
"March",2015,96.1804256223593
"March",2015,91.3635271041515
"March",2015,94.9744623833149
"March",2015,96.2573742650127
"March",2015,88.6773538802933
"March",2015,79.0692892895425
"March",2015,77.8874136109313
"March",2015,86.7974601568072
"March",2015,91.1983041046258
"March",2015,47.6050131990369
"March",2015,77.7407621895594
"March",2015,96.0833503257437
"March",2015,94.548920834477
"March",2015,91.288637414408
"March",2015,67.1639963548727
"March",2015,93.825896458839
"March",2015,84.1252338771625
"March",2015,33.1105059649555
"March",2015,93.8062548197741
"March",2015,91.8765012101341
"March",2015,96.4211663069131
"March",2015,96.3914241414269
"March",2015,84.5952523116307
"March",2015,93.7137257505439
"March",2015,87.9793386998538
"March",2015,93.843455746598
"March",2015,94.9044475653462
"March",2015,73.9643628861038
"March",2015,93.0788417129659
"March",2015,82.7402590039152
"March",2015,73.8372959647013
"March",2015,84.9297815556972
"March",2015,42.7915040036458
"March",2015,95.4785283534956
"March",2015,93.9166557804091
"March",2015,75.0884589785731
"March",2015,90.5655273895588
"March",2015,95.8056042210818
"March",2015,95.7260039602455
"March",2015,73.0576335277125
"March",2015,95.5455260661192
"March",2015,84.8540999437791
"March",2015,90.1999794306236
"March",2015,93.5934091694219
"March",2015,94.8327568765158
"March",2015,87.7558206103377
"March",2015,58.7056872372326
"March",2015,72.0858049318254
"March",2015,93.3504659731818
"March",2015,89.4278309385956
"March",2015,88.9586308685306
"March",2015,93.2006388031824
"March",2015,66.6712073172944
"March",2015,94.3026962128677
"March",2015,95.0166797169766
"March",2015,96.36145620437
"March",2015,95.1976749985815
"March",2015,91.6401200070383
"March",2015,95.0363655238942
"March",2015,93.0720117458057
"March",2015,51.2831905511634
"March",2015,95.4037435103466
"March",2015,95.865377401397
"March",2015,83.2557049320887
"March",2015,95.4321764648946
"March",2015,93.4241939051838
"March",2015,91.6967866288789
"March",2015,93.1051859223466
"March",2015,93.0500644653847
"March",2015,94.8704889960412
"March",2015,93.7746599985087
"March",2015,93.0565515958286
"March",2015,89.3019613517328
"March",2015,89.3997272829315
"March",2015,93.6724263885409
"March",2015,92.4318168518628
"March",2015,70.0474354958951
"March",2015,95.4011331809381
"March",2015,95.105067269701
"March",2015,91.0099053219766
"March",2015,81.1571176080282
"March",2015,94.6797957509442
"March",2015,95.9837252941542
"March",2015,96.109561847598
"March",2015,82.8408086718312
"March",2015,96.0893427999948
"March",2015,81.0625479657017
"March",2015,95.5235246336464
"March",2015,89.4114523691244
"March",2015,86.3023519957233
"March",2015,95.491567953048
"March",2015,94.2329018442617
"March",2015,73.5526602960707
"March",2015,69.2014657985478
"March",2015,94.6551403037167
"March",2015,94.4577541607959
"March",2015,91.2747291609824
"March",2015,91.6138039766058
"March",2015,93.5228383818544
"March",2015,78.4428413100919
"March",2015,95.9324940356202
"March",2015,93.1852196177378
"March",2015,88.9499062747482
"March",2015,78.4273662565866
"March",2015,95.372906173241
"March",2015,74.7304251056191
"March",2015,91.936054472896
"March",2015,95.343435184535
"March",2015,95.4787034169653
"March",2015,74.4570154034866
"March",2015,95.9473376395024
"March",2015,92.6997075732267
"March",2015,95.1297789349283
"March",2015,90.6843354793588
"March",2015,87.0937012622773
"March",2015,93.4065175212135
"March",2015,63.0954613382818
"March",2015,95.2955534284179
"March",2015,88.8815558658934
"March",2015,95.3550810602216
"March",2015,88.3862440704032
"March",2015,88.8760178617481
"March",2015,92.1958563782013
"March",2015,95.961629202179
"March",2015,96.1759212948542
"March",2015,95.2461126029865
"March",2015,86.7014579165553
"March",2015,95.7642031162362
"March",2015,95.0164499095826
"March",2015,59.1820100704564
"March",2015,86.2457185258095
"March",2015,90.4333465856906
"March",2015,93.6168615630439
"March",2015,89.9993486989495
"March",2015,95.9343337226252
"March",2015,91.967084959251
"March",2015,95.2149255375085
"March",2015,95.1490187853431
"March",2015,66.6663624168438
"March",2015,95.7433878001611
"March",2015,79.2278726209252
"March",2015,37.5538943120657
"March",2015,94.1220225749665
"March",2015,79.0930576210832
"March",2015,75.3983905766717
"March",2015,68.4751875968875
"March",2015,76.0276241653657
"March",2015,94.9815778989294
"March",2015,91.2317937898713
"March",2015,94.8139607861445
"March",2015,91.7335393284827
"March",2015,93.43522875113
"March",2015,95.7610345167928
"March",2015,82.6804398344588
"March",2015,87.268136043182
"March",2015,54.9220634700564
"March",2015,75.0661278499988
"March",2015,95.1370562372868
"March",2015,93.4327349478307
"March",2015,95.6441881757651
"March",2015,75.0488684304292
"March",2015,93.906775414971
"March",2015,93.6592574760317
"March",2015,86.5661389791922
"March",2015,91.249391966335
"March",2015,92.4440344664381
"March",2015,94.5699951642781
"March",2015,93.5040327543801
"March",2015,72.5114513629554
"March",2015,95.7516466866184
"March",2015,95.0640384182052
"March",2015,94.0281468096199
"March",2015,90.8025677107469
"March",2015,83.7031247582603
"March",2015,90.6228984938086
"March",2015,92.2905956261006
"March",2015,84.6951843974681
"March",2015,93.7095939152955
"March",2015,96.0046199753817
"March",2015,95.1532412369853
"March",2015,79.5297996979597
"March",2015,88.3401014394357
"March",2015,89.2863752924025
"March",2015,95.37730277233
"March",2015,64.7929341738136
"March",2015,93.3204116693647
"March",2015,81.9442335216113
"March",2015,94.2865658227615
"March",2015,96.0329435401337
"March",2015,91.8751372248489
"March",2015,96.0684155187898
"March",2015,74.0763327360508
"March",2015,94.1356526747158
"March",2015,90.5712826081563
"March",2015,82.3578298751626
"March",2015,95.2536512160643
"March",2015,89.4441985349048
"March",2015,96.0411573012021
"March",2015,91.3411205986734
"March",2015,86.0052890506932
"March",2015,77.141543040324
"March",2015,92.4112205105162
"March",2015,62.481395522522
"March",2015,92.0265902438282
"March",2015,86.9594384758371
"March",2015,89.2679149918702
"March",2015,91.6808136667318
"March",2015,84.2930723123014
"March",2015,53.8936895315821
"March",2015,94.879998307735
"March",2015,95.7944451067724
"March",2015,95.0593257113812
"March",2015,88.8352312142127
"March",2015,95.8153910307208
"March",2015,93.8907233864603
"March",2015,96.0789811054028
"March",2015,94.7026624117101
"March",2015,69.2287768560611
"March",2015,76.8433458979584
"March",2015,42.0090443770245
"March",2015,88.4238845750574
"March",2015,88.9503528696911
"March",2015,93.0317675171541
"March",2015,94.0395803608398
"March",2015,95.8828894096736
"March",2015,95.8406200261833
"March",2015,90.313905801326
"March",2015,90.2670773572138
"March",2015,91.4643154650689
"March",2015,95.7609647624785
"March",2015,95.1141294424056
"March",2015,94.6402526706103
"March",2015,94.8508242462689
"March",2015,92.3450214005037
"March",2015,94.2118672579943
"March",2015,88.2049101453265
"March",2015,94.2013806735708
"March",2015,88.6793789515516
"March",2015,95.7990564652702
"March",2015,96.2769190264316
"March",2015,92.7534370386595
"March",2015,94.0093343984595
"March",2015,93.8485906457376
"March",2015,95.4746633416562
"March",2015,89.2634271397368
"March",2015,95.8375244335496
"March",2015,95.0142370434284
"March",2015,86.6421936218441
"March",2015,89.5770095534043
"March",2015,89.381715969782
"March",2015,90.1457471353771
"March",2015,95.0207782462501
"March",2015,94.8900718813676
"March",2015,79.8282548593079
"March",2015,91.1082417285491
"March",2015,90.2204012870628
"March",2015,74.1561817202323
"March",2015,95.8408275494786
"March",2015,96.231256729849
"March",2015,92.8296638094805
"March",2015,85.1194643048115
"March",2015,96.4427136256029
"March",2015,91.8385201331
"March",2015,87.949184359163
"March",2015,92.2768817666129
"March",2015,94.7741731437922
"March",2015,94.635019773204
"March",2015,81.4562614630505
"March",2015,85.0949380446726
"March",2015,93.6509373093094
"March",2015,88.8892175819117
"March",2015,90.7199298400449
"March",2015,92.5578485365161
"March",2015,78.1839854742297
"March",2015,92.8604283276975
"March",2015,84.1206476610786
"March",2015,95.7822958991758
"March",2015,94.240517130702
"March",2015,94.4500785866459
"March",2015,90.9502399620214
"March",2015,93.4710969750778
"March",2015,82.9461163856421
"March",2015,89.9460846915129
"March",2015,95.5315393499975
"March",2015,88.988721189279
"March",2015,89.7006483165817
"March",2015,95.3828005309389
"March",2015,76.6181782196242
"March",2015,95.1124428147456
"March",2015,74.824554517399
"March",2015,85.1270065187001
"March",2015,94.2794199626384
"March",2015,69.9209058418338
"March",2015,93.9682962162656
"March",2015,83.3456343403736
"March",2015,89.9261092542944
"March",2015,84.8827853723937
"March",2015,93.6166985540389
"March",2015,49.5285399948094
"March",2015,95.2074067505974
"March",2015,68.7742670797114
"March",2015,56.3165367163358
"March",2015,95.5699368084158
"March",2015,95.4704493220113
"March",2015,95.6643048273237
"March",2015,95.3873955413537
"March",2015,95.9550954853787
"March",2015,94.7645315485057
"March",2015,90.2757448191981
"March",2015,95.3720874166241
"March",2015,85.0941836747098
"March",2015,89.168868870995
"March",2015,93.977859995391
"March",2015,92.6624438346613
"March",2015,86.3123283014738
"March",2015,95.0568006490156
"March",2015,92.2044880669485
"March",2015,80.6078764641084
"March",2015,83.823373070736
"March",2015,95.4753635667437
"March",2015,94.734666006489
"March",2015,59.5559617629444
"March",2015,96.0234087038326
"March",2015,54.3020403695344
"March",2015,95.2487166481479
"March",2015,96.0048344641475
"March",2015,94.4567261064289
"March",2015,94.8813805681941
"March",2015,93.5077993934775
"March",2015,94.4987930691885
"March",2015,89.8045155942928
"March",2015,95.2043804665987
"March",2015,95.8994255483596
"March",2015,67.9405241489917
"March",2015,78.2124626287324
"March",2015,94.2391458408244
"March",2015,96.2327685057258
"March",2015,91.4225152472748
"March",2015,82.4936741943973
"March",2015,79.7626339615757
"March",2015,77.9265049813765
"March",2015,84.5787367343435
"March",2015,90.9821957939177
"March",2015,95.4480767008987
"March",2015,93.4540722414861
"March",2015,78.4823371916342
"March",2015,91.4002159864858
"March",2015,78.352906198072
"March",2015,91.516922502593
"March",2015,85.8015072225631
"March",2015,92.45276789382
"March",2015,92.169303139709
"March",2015,84.6350830676087
"March",2015,94.8653056219429
"March",2015,92.412343637462
"March",2015,95.5544595378386
"March",2015,85.9880847022283
"March",2015,95.7257880527162
"March",2015,94.8008451666106
"March",2015,91.8165989186086
"March",2015,95.4297773790721
"March",2015,96.1841940459717
"March",2015,91.8622729654727
"March",2015,62.3358724171486
"March",2015,95.1941783120817
"March",2015,48.5731744176759
"March",2015,81.8197189577217
"March",2015,94.7947094841651
"March",2015,92.974333350255
"March",2015,96.3706932737711
"March",2015,94.6766425350255
"March",2015,95.6764109469102
"March",2015,71.0246679285509
"March",2015,95.9906044709752
"March",2015,81.6532175012275
"March",2015,93.4260150181797
"March",2015,96.2319290996995
"March",2015,93.7111522217037
"March",2015,89.2979558758634
"March",2015,96.1217116074896
"March",2015,85.3349467305402
"March",2015,94.6294465617879
"March",2015,92.3909022476884
"March",2015,95.4581078259368
"March",2015,95.7659058311481
"March",2015,92.5097913943897
"March",2015,95.2823724450087
"March",2015,92.2950730319763
"March",2015,95.6233583315251
"March",2015,94.8876256879397
"March",2015,88.5654394377914
"March",2015,92.1217111599818
"March",2015,87.8844556700256
"March",2015,58.821415943526
"March",2015,96.0662841369754
"March",2015,89.5904216276883
"March",2015,95.2396721690739
"March",2015,95.207619787339
"March",2015,95.2402119597097
"March",2015,90.538881808496
"March",2015,53.4961703003151
"March",2015,93.9303485931315
"March",2015,95.5400128235788
"March",2015,92.8154204081512
"March",2015,94.3834535816758
"March",2015,80.1706063735301
"March",2015,94.4370899836059
"March",2015,80.4612746484415
"March",2015,87.7970894492938
"March",2015,94.048677318201
"March",2015,93.4849465965143
"March",2015,93.5640031728726
"March",2015,93.559428629003
"March",2015,92.7784646643325
"March",2015,92.3977183237794
"March",2015,94.9573653131074
"March",2015,65.9463308570097
"March",2015,75.5652337969674
"March",2015,95.5493271490792
"March",2015,91.3177683037627
"March",2015,95.9337749583657
"March",2015,95.6799039226324
"March",2015,94.7675044488866
"March",2015,89.4022205870702
"March",2015,94.3228761823294
"March",2015,85.8954820466142
"March",2015,95.2554817948555
"March",2015,90.4497768855041
"March",2015,93.6342901304384
"March",2015,90.8898323959704
"March",2015,96.057033834441
"March",2015,93.354351668074
"March",2015,95.2411791047634
"March",2015,92.8947705549151
"March",2015,94.9218055679803
"March",2015,95.6526943258767
"March",2015,95.4329878909342
"March",2015,94.8839744591038
"March",2015,96.180240600146
"March",2015,89.2134750375387
"March",2015,86.064683050502
"March",2015,94.5349726869173
"March",2015,74.7754275365916
"March",2015,88.6530988962889
"March",2015,89.137681591314
"March",2015,92.6807375592884
"March",2015,82.9840171020066
"March",2015,95.4553902704519
"March",2015,57.2246010256848
"March",2015,80.4224457337995
"March",2015,95.615202748292
"March",2015,85.2368804809498
"March",2015,95.1845753105232
"March",2015,52.8038082137769
"March",2015,77.1219914351334
"March",2015,95.2010715466712
"March",2015,93.0617045278865
"March",2015,94.807422121764
"March",2015,87.0617482754364
"March",2015,94.6644403805851
"March",2015,91.8827546823673
"March",2015,93.2518720566616
"March",2015,93.4582587670341
"March",2015,45.8209371901151
"March",2015,93.5177414518693
"March",2015,77.8890097348546
"March",2015,80.042585366088
"March",2015,38.5352022211466
"March",2015,91.4840076925888
"March",2015,94.5607076497612
"March",2015,68.9971611909224
"March",2015,89.0526773423061
"March",2015,35.3140824406204
"March",2015,95.232738215313
"March",2015,94.2167717678898
"March",2015,94.5436982483987
"March",2015,96.1763443105649
"March",2015,93.5347676664028
"March",2015,94.7862805190753
"March",2015,95.2769320021935
"March",2015,62.6001108085293
"March",2015,74.3372175574138
"March",2015,95.2143171738993
"March",2015,95.9813608812845
"March",2015,93.9971380525184
"March",2015,92.0560920080535
"March",2015,76.8028896637928
"March",2015,77.3976738509863
"March",2015,76.1577625531844
"March",2015,94.7794997868619
"March",2015,95.7855180348026
"March",2015,95.2444276285405
"March",2015,90.7621233508628
"March",2015,94.5118189828688
"March",2015,95.9248342168504
"March",2015,92.5128822748858
"March",2015,89.4013438572132
"March",2015,90.3068494258873
"March",2015,91.9187642539641
"March",2015,74.3959582849246
"March",2015,96.3321810985224
"March",2015,90.5666878722384
"March",2015,76.6203519022076
"March",2015,95.2429893204405
"March",2015,93.3739704609318
"March",2015,83.0334597828245
"March",2015,94.2387264256336
